place_id,google_id,name,category,subtypes,website,phone,address,city,postal_code,country,rating,reviews,business_status,google_maps_url,query,email,linkedin,facebook,instagram,relevant,priority,property_type,estimated_property_count,independent_operator,ideal_customer,claude_reason
ChIJdSAyrFUFdkgRvTJTtShYyxk,0x48760555ac322075:0x19cb5828b55332bd,Astor Kensington Hostel,Hostel,Hostel,http://www.astorhostels.com/,+44 20 7229 7782,"45 Queensborough Terrace, London W2 3SY",London,W2 3SY,United Kingdom of Great Britain and Northern Ireland,3.9,639,OPERATIONAL,"https://www.google.com/maps/place/Astor+Kensington+Hostel/@51.5117312,-0.18548889999999998,14z/data=!4m8!1m2!2m1!1sAstor+Kensington+Hostel!3m4!1s0x48760555ac322075:0x19cb5828b55332bd!8m2!3d51.5117312!4d-0.18548889999999998",hostel London United Kingdom,,,,,true,B,Hostel,unknown,false,false,"Part of Astor Hostels chain with multiple London locations; While hostels are ideal accommodation type, chain structure suggests corporate operator; Less suitable than independent single-property operators"
ChIJkdug2h0FdkgRUZGBoLmeaVY,0x4876051ddaa0db91:0x56699eb9a0819151,Onefam Waterloo Hostel London,Hostel,"Hostel, Student Accommodation Centre, Youth hostel",https://onefamhostels.com/waterloo-onefam-hostel-london/,+44 20 7582 3088,"null, 73 Lambeth Walk, London SE11 6DX",London,SE11 6DX,United Kingdom of Great Britain and Northern Ireland,4.5,478,OPERATIONAL,"https://www.google.com/maps/place/Onefam+Waterloo+Hostel+London/@51.4943196,-0.1143964,14z/data=!4m8!1m2!2m1!1sOnefam+Waterloo+Hostel+London!3m4!1s0x4876051ddaa0db91:0x56699eb9a0819151!8m2!3d51.4943196!4d-0.1143964",hostel London United Kingdom,,,,,true,B,Hostel,1-2,true,true,Independent hostel operator; Smaller scale accommodation business; Potential multi-property operator but appears mainly single site
ChIJrRdSNLobdkgRBqkbu5T4o_o,0x48761bba345217ad:0xfaa3f894bb1ba906,Argyle Square Hotel,Guest house,"Guest house, Hotel",https://www.argylesquarehotellondon.co.uk/,+44 20 7837 1418,"21-22 Argyle Square, London WC1H 8AS",London,WC1H 8AS,United Kingdom of Great Britain and Northern Ireland,3.4,317,OPERATIONAL,"https://www.google.com/maps/place/Argyle+Square+Hotel/@51.528900799999995,-0.121543,14z/data=!4m8!1m2!2m1!1sArgyle+Square+Hotel!3m4!1s0x48761bba345217ad:0xfaa3f894bb1ba906!8m2!3d51.528900799999995!4d-0.121543",guest house London United Kingdom,,,,,true,B,Guest house,1,true,true,Independent guest house operator; Operates accommodation as core business; Suitable property scale
ChIJ081Le-APdkgRvdoS0XepZhI,0x48760fe07b4bcdd3:0x1266a977d112dabd,23 Matheson Road,Guest house,Guest house,http://www.23mathesonroad.co.uk/,+44 20 7603 6350,"23 Matheson Rd, London W14 8SN",London,W14 8SN,United Kingdom of Great Britain and Northern Ireland,3.0,200,OPERATIONAL,"https://www.google.com/maps/place/23+Matheson+Road/@51.493421999999995,-0.2060446,14z/data=!4m8!1m2!2m1!1s23+Matheson+Road!3m4!1s0x48760fe07b4bcdd3:0x1266a977d112dabd!8m2!3d51.493421999999995!4d-0.2060446",guest house London United Kingdom,,,,,true,B,Guest House,1,true,true,Independent guest house operator matches accommodation management profile; Single property operation within 1-10 property target range; Direct accommodation operation as core business
ChIJkSQl0gYQdkgRTV8wB1bSfYQ,0x48761006d2252491:0x847dd25607305f4d,Torquay House (Royal Oak),Student Halls,"Student Halls, Youth hostel",https://lhalondon.com/properties/torquay-house/,+44 20 3911 5652,"1 Torquay St, London W2 5EJ",London,W2 5EJ,United Kingdom of Great Britain and Northern Ireland,4.5,177,OPERATIONAL,"https://www.google.com/maps/place/Torquay+House+%28Royal+Oak%29/@51.5201469,-0.1917394,14z/data=!4m8!1m2!2m1!1sTorquay+House+%28Royal+Oak%29!3m4!1s0x48761006d2252491:0x847dd25607305f4d!8m2!3d51.5201469!4d-0.1917394",student accommodation London United Kingdom; guest house London United Kingdom,,,,,true,B,Student Halls / Youth Hostel,unknown,true,false,Operates student halls and hostel accommodation which are target property types; Part of LHA London portfolio - appears to be small operator but scale/ownership structure unclear; Website suggests part of larger portfolio; independent operator status uncertain
ChIJG8fJsl8FdkgRUtnCDct1xWQ,0x4876055fb2c9c71b:0x64c575cb0dc2d952,Belvedere House (Gloucester Road),Student Halls,"Student Halls, Hostel",https://lhalondon.com/properties/belvedere-house/,+44 20 3911 5641,"6 Grenville Pl, London SW7 4RT",London,SW7 4RT,United Kingdom of Great Britain and Northern Ireland,4.2,150,OPERATIONAL,"https://www.google.com/maps/place/Belvedere+House+%28Gloucester+Road%29/@51.4956452,-0.1852237,14z/data=!4m8!1m2!2m1!1sBelvedere+House+%28Gloucester+Road%29!3m4!1s0x4876055fb2c9c71b:0x64c575cb0dc2d952!8m2!3d51.4956452!4d-0.1852237",student accommodation London United Kingdom,,,,,true,B,Student Halls / Hostel,unknown,true,false,Operates student halls and hostel - relevant accommodation types; Part of LHA London portfolio suggesting small operator status; Scale and full ownership structure unclear from available data
ChIJHbZXUZ0ddkgRg-AWaVyBgTg,0x48761d9d5157b61d:0x3881815c6916e083,Co-Lux Living,Property management company,Property management company,,+44 20 8004 5552,,London,EC1V 2NX,United Kingdom of Great Britain and Northern Ireland,4.7,121,OPERATIONAL,"https://www.google.com/maps/place/Co-Lux+Living/@51.527238499999996,-0.0886732,14z/data=!4m8!1m2!2m1!1sCo-Lux+Living!3m4!1s0x48761d9d5157b61d:0x3881815c6916e083!8m2!3d51.527238499999996!4d-0.0886732",co-living London United Kingdom,,,,,true,B,Co-living,unknown,true,false,Property management company operating co-living accommodation; Scale and number of properties unknown; May manage multiple independent properties
ChIJ2bn40-UPdkgRmmIM0lw7cl0,0x48760fe5d3f8b9d9:0x5d723b5cd20c629a,The Lost Poet,Guest house,"Guest house, Hotel",http://www.thelostpoet.co.uk/,+44 20 3915 5519,"6 Portobello Rd, London W11 3DG",London,W11 3DG,United Kingdom of Great Britain and Northern Ireland,4.9,121,OPERATIONAL,"https://www.google.com/maps/place/The+Lost+Poet/@51.511117,-0.1981577,14z/data=!4m8!1m2!2m1!1sThe+Lost+Poet!3m4!1s0x48760fe5d3f8b9d9:0x5d723b5cd20c629a!8m2!3d51.511117!4d-0.1981577",guest house London United Kingdom,,,,,true,B,Guest house / Hotel,1,true,true,"Independent guest house operator managing accommodation directly; Single property guest house fits ideal customer profile; Operates accommodation as core business, not incidental service"
ChIJvQlDbVcbdkgRvhdmsup7LaA,0x48761b576d4309bd:0xa02d7beab26617be,The Finsbury Guesthouse,Guest house,Guest house,https://finsburypark-gh.co.uk/,+44 20 7846 5277,"89 Blackstock Rd, Finsbury Park, London N4 2JW",London,N4 2JW,United Kingdom of Great Britain and Northern Ireland,4.4,104,OPERATIONAL,"https://www.google.com/maps/place/The+Finsbury+Guesthouse/@51.5625469,-0.1006931,14z/data=!4m8!1m2!2m1!1sThe+Finsbury+Guesthouse!3m4!1s0x48761b576d4309bd:0xa02d7beab26617be!8m2!3d51.5625469!4d-0.1006931",guest house London United Kingdom,,,,,true,B,Guest house,1,true,true,Independent guest house operator managing single property directly; Small-scale accommodation business fits ideal customer profile; Operates accommodation as primary business activity
ChIJsUY3aUcbdkgRk6KletAtaug,0x48761b47693746b1:0xe86a2dd07aa5a293,Budget Guest House,Guest house,"Guest house, Bed & breakfast",http://www.budgetguesthouse.co.uk/,+44 20 7837 2830,"23 Swinton St, London WC1X 9NL",London,WC1X 9NL,United Kingdom of Great Britain and Northern Ireland,2.0,88,OPERATIONAL,"https://www.google.com/maps/place/Budget+Guest+House/@51.5290581,-0.11682949999999999,14z/data=!4m8!1m2!2m1!1sBudget+Guest+House!3m4!1s0x48761b47693746b1:0xe86a2dd07aa5a293!8m2!3d51.5290581!4d-0.11682949999999999",guest house London United Kingdom,,,,,true,B,Guest House,1,true,true,Small independent guest house operation; Operates single location; Low rating suggests may benefit from PulseHub tools
ChIJ2USLDN0EdkgRzodnzTVUHI8,0x487604dd0c8b44d9:0x8f1c5435cd6787ce,Louise House,Student Halls,"Student Halls, Hostel, Public housing",https://louisehouse.co.uk/,+44 7985 103914,"33 Medway St, London SW1P 2BE",London,SW1P 2BE,United Kingdom of Great Britain and Northern Ireland,3.6,87,OPERATIONAL,"https://www.google.com/maps/place/Louise+House/@51.4953408,-0.1316273,14z/data=!4m8!1m2!2m1!1sLouise+House!3m4!1s0x487604dd0c8b44d9:0x8f1c5435cd6787ce!8m2!3d51.4953408!4d-0.1316273",student accommodation London United Kingdom; co-living London United Kingdom,,,,,true,B,Student Accommodation/Hostel/Co-living,unknown,true,true,Small operator with mixed accommodation types; Independent operation suggested by contact details; Could be ideal scale for PulseHub
ChIJP4pYsAkFdkgRKrmRhqxjWeM,0x48760509b0588a3f:0xe35963ac8691b92a,"The Lark, Nine Elms",Furnished apartment building,Furnished apartment building,http://www.thelarknineelms.com/,+44 300 124 5527,"5 Moat St, Nine Elms, London SW11 7EA",London,SW11 7EA,United Kingdom of Great Britain and Northern Ireland,4.4,62,OPERATIONAL,"https://www.google.com/maps/place/The+Lark%2C+Nine+Elms/@51.480480299999996,-0.1368179,14z/data=!4m8!1m2!2m1!1sThe+Lark%2C+Nine+Elms!3m4!1s0x48760509b0588a3f:0xe35963ac8691b92a!8m2!3d51.480480299999996!4d-0.1368179",co-living London United Kingdom,,,,,true,B,Co-living/Furnished Apartments,1,true,true,Appears to be managed rental/co-living operation; Single building property; Could fit co-living accommodation profile
ChIJLf2UEkwFdkgRtGq9mTN__ys,0x4876054c1294fd2d:0x2bff7f3399bd6ab4,Lyvly,Property management company,Property management company,,+44 20 3868 7423,"York House, 221 Pentonville Road, London N1 9UZ, London EC1M 6HA",London,EC1M 6HA,United Kingdom of Great Britain and Northern Ireland,3.8,51,OPERATIONAL,"https://www.google.com/maps/place/Lyvly/@51.5308564,-0.11728039999999999,14z/data=!4m8!1m2!2m1!1sLyvly!3m4!1s0x4876054c1294fd2d:0x2bff7f3399bd6ab4!8m2!3d51.5308564!4d-0.11728039999999999",co-living London United Kingdom,,,,,true,B,Co-living/Mixed,unknown,true,false,Property management company in co-living sector; Scale and property count not established; Potentially manages multiple properties
ChIJh4whjggFdkgRGcm47GsqT5I,0x487605088e218c87:0x924f2a6becb8c919,My Property Group,Property management company,Property management company,,+44 7457 411594,,London,SW1V 1EJ,United Kingdom of Great Britain and Northern Ireland,5.0,31,OPERATIONAL,"https://www.google.com/maps/place/My+Property+Group/@51.4939119,-0.1407464,14z/data=!4m8!1m2!2m1!1sMy+Property+Group!3m4!1s0x487605088e218c87:0x924f2a6becb8c919!8m2!3d51.4939119!4d-0.1407464",HMO London United Kingdom,,,,,true,B,unknown,unknown,true,true,Property management company likely operates accommodation; Insufficient detail on property count and types managed
ChIJG5CFzsIEdkgRaS3u_zepPDY,0x487604c2ce85901b:0x363ca937ffee2d69,Romney House,Apartment building,Apartment building,,,"423, Romney House, 47 Marsham St, London SW1P 3DR",London,SW1P 3DR,United Kingdom of Great Britain and Northern Ireland,4.0,11,OPERATIONAL,"https://www.google.com/maps/place/Romney+House/@51.49586,-0.12898869999999998,14z/data=!4m8!1m2!2m1!1sRomney+House!3m4!1s0x487604c2ce85901b:0x363ca937ffee2d69!8m2!3d51.49586!4d-0.12898869999999998",HMO London United Kingdom,,,,,true,B,Apartment building,unknown,true,true,Apartment building suggests accommodation operation; Insufficient data on management structure and property count
ChIJ_SnMOu4ddkgRj1nHhdk_5Ts,0x48761dee3acc29fd:0x3be53fd985c7598f,Covenant Living Limited,Short term apartment rental agency,Short term apartment rental agency,,+44 7541 501677,,London,EC2A 4NE,United Kingdom of Great Britain and Northern Ireland,5.0,10,OPERATIONAL,"https://www.google.com/maps/place/Covenant+Living+Limited/@51.525622399999996,-0.0836253,14z/data=!4m8!1m2!2m1!1sCovenant+Living+Limited!3m4!1s0x48761dee3acc29fd:0x3be53fd985c7598f!8m2!3d51.525622399999996!4d-0.0836253",co-living London United Kingdom,,,,,true,B,Short-term rental accommodation,unknown,true,true,Short-term rental agency indicates accommodation management; Property count and ownership structure unclear
ChIJhdcOBKcWdkgRavROhDAZdhI,0x487616a7040ed785:0x12761930844ef46a,Spacious Brand New Large Studio London Apartment By UK HMO 105,Apartment,"Apartment, Vacation rental",https://br.bluepillow.com/search/648620c07f7e24c1923122ad%3Fdest%3Dbkng%26cat%3DApartment%26lat%3D51.61237%26lng%3D-0.28077%26language%3Dpt,,Edgware HA8 7EL,Edgware,HA8 7EL,United Kingdom of Great Britain and Northern Ireland,3.7,8,OPERATIONAL,"https://www.google.com/maps/place/Spacious+Brand+New+Large+Studio+London+Apartment+By+UK+HMO+105/@51.6123695,-0.28076999999999996,14z/data=!4m8!1m2!2m1!1sSpacious+Brand+New+Large+Studio+London+Apartment+By+UK+HMO+105!3m4!1s0x487616a7040ed785:0x12761930844ef46a!8m2!3d51.6123695!4d-0.28076999999999996",HMO London United Kingdom,,,,,true,B,HMO/Vacation Rental,1,true,true,Appears to operate at least one HMO property; Independent operator managing accommodation; Limited evidence of scale or portfolio beyond single listing
ChIJ2bBQ6ZEFdkgRazF0YgTT_Zc,0x48760591e950b0d9:0x97fdd3046274316b,Kosy Living Limited,Property management company,"Property management company, Property Developer",http://www.kosyliving.co.uk/,+44 20 3992 8898,"12 Hay Hill, London W1J 8NR",London,W1J 8NR,United Kingdom of Great Britain and Northern Ireland,3.3,7,OPERATIONAL,"https://www.google.com/maps/place/Kosy+Living+Limited/@51.509211799999996,-0.1438323,14z/data=!4m8!1m2!2m1!1sKosy+Living+Limited!3m4!1s0x48760591e950b0d9:0x97fdd3046274316b!8m2!3d51.509211799999996!4d-0.1438323",co-living London United Kingdom,,,,,true,B,Co-living,unknown,true,true,Property management company specializing in co-living; Operates accommodation properties in London; Scale of portfolio unclear from available information
ChIJWQeubqoDdkgRUndblscKsM8,0x487603aa6eae0759:0xcfb00ac7965b7752,Folk Co-living,Housing Development,Housing Development,,+44 20 7078 7062,,London,EC2N 1AR,United Kingdom of Great Britain and Northern Ireland,3.5,6,OPERATIONAL,"https://www.google.com/maps/place/Folk+Co-living/@51.5147603,-0.0859606,14z/data=!4m8!1m2!2m1!1sFolk+Co-living!3m4!1s0x487603aa6eae0759:0xcfb00ac7965b7752!8m2!3d51.5147603!4d-0.0859606",co-living London United Kingdom,,,,,true,B,Co-living,unknown,true,true,"Co-living housing developer - accommodation focused; Development-stage company, operational management scope unclear"
ChIJkeytzjkbdkgRPXdRHT4HlG8,0x48761b39ceadec91:0x6f94073e1d51773d,Cornwall House,Flat Complex,Flat Complex,,,"7 Allsop Pl, London NW1 5BF",London,NW1 5BF,United Kingdom of Great Britain and Northern Ireland,4.8,4,OPERATIONAL,"https://www.google.com/maps/place/Cornwall+House/@51.523249899999996,-0.15624,14z/data=!4m8!1m2!2m1!1sCornwall+House!3m4!1s0x48761b39ceadec91:0x6f94073e1d51773d!8m2!3d51.523249899999996!4d-0.15624",HMO London United Kingdom,,,,,true,B,Flat complex,unknown,true,true,Flat complex suggests multi-unit accommodation operation; Limited review data and operational detail available
ChIJ4aqsLbAadkgRQqV3dLWzLEA,0x48761ab02dacaae1:0x402cb3b57477a542,Heywood House,Housing complex,Housing complex,,,,London,W2 1NG,United Kingdom of Great Britain and Northern Ireland,4.7,3,OPERATIONAL,"https://www.google.com/maps/place/Heywood+House/@51.523174999999995,-0.1755623,14z/data=!4m8!1m2!2m1!1sHeywood+House!3m4!1s0x48761ab02dacaae1:0x402cb3b57477a542!8m2!3d51.523174999999995!4d-0.1755623",HMO London United Kingdom,,,,,true,B,HMO/shared accommodation,unknown,true,false,Housing complex in London postcode W2 with decent rating (4.7); Limited contact information and no website suggests small operator; Insufficient evidence of active management operations
ChIJmTwxpAYFdkgR5v53GNXvv_w,0x48760506a4313c99:0xfcbfefd51877fee6,Holmby House,Apartment building,Apartment building,,,"2 Prospect Wy, Nine Elms, London SW11 8DJ",London,SW11 8DJ,United Kingdom of Great Britain and Northern Ireland,3.7,3,OPERATIONAL,"https://www.google.com/maps/place/Holmby+House/@51.480575099999996,-0.14402099999999998,14z/data=!4m8!1m2!2m1!1sHolmby+House!3m4!1s0x48760506a4313c99:0xfcbfefd51877fee6!8m2!3d51.480575099999996!4d-0.14402099999999998",HMO London United Kingdom,,,,,true,B,apartment building/HMO,unknown,true,false,"Apartment building in Nine Elms, London with active location; Limited review data and no contact information; Unclear if actively managed as accommodation business"
ChIJz_tjel4TdkgRBa98LjHvhmI,0x4876135e7a63fbcf:0x6286ef312e7caf05,HMO Management London,Property management company,Property management company,https://www.hmomanagement.agency/,+44 20 3488 7319,"Ealing Rd, Wembley HA0 4PZ",Wembley,HA0 4PZ,United Kingdom of Great Britain and Northern Ireland,,,OPERATIONAL,"https://www.google.com/maps/place/HMO+Management+London/@51.5394553,-0.2995963,14z/data=!4m8!1m2!2m1!1sHMO+Management+London!3m4!1s0x4876135e7a63fbcf:0x6286ef312e7caf05!8m2!3d51.5394553!4d-0.2995963",HMO London United Kingdom,,,,,true,B,HMO,unknown,true,true,"Operates HMO properties which matches ideal customer profile; Property count unknown, scale uncertain; Management company suggests active operations"
ChIJoexDS1cbdkgR_O4sqYQqjKE,0x48761b574b43eca1:0xa18c2a84a92ceefc,HMOhub,Property management company,Property management company,https://www.hmohub.co.uk/contact/,+44 20 3970 4112,"Goswell Rd., Greater, London EC1V 7EN",London,EC1V 7EN,United Kingdom of Great Britain and Northern Ireland,,,OPERATIONAL,"https://www.google.com/maps/place/HMOhub/@51.5243538,-0.0998879,14z/data=!4m8!1m2!2m1!1sHMOhub!3m4!1s0x48761b574b43eca1:0xa18c2a84a92ceefc!8m2!3d51.5243538!4d-0.0998879",HMO London United Kingdom,,,,,true,B,HMO,unknown,true,true,HMO property management company with operational focus; Property count and specific operations unknown; Potentially relevant but limited evidence of scale
ChIJNQvoCqYcdkgRSmd4beSGG1c,0x48761ca60ae80b35:0x571b86e46d78674a,TS HMO Management,Property management company,Property management company,http://ts-hmo-management.com/,+44 7938 038187,"124, 128 City Rd, London EC1V 2NX",London,EC1V 2NX,United Kingdom of Great Britain and Northern Ireland,,,OPERATIONAL,"https://www.google.com/maps/place/TS+HMO+Management/@51.5267154,-0.08822959999999999,14z/data=!4m8!1m2!2m1!1sTS+HMO+Management!3m4!1s0x48761ca60ae80b35:0x571b86e46d78674a!8m2!3d51.5267154!4d-0.08822959999999999",HMO London United Kingdom,,,,,true,B,HMO,unknown,true,true,HMO management company with operational focus; Limited public information on property count and scale; Appears to be active small operator
ChIJuX6eYSkbdkgRrvSnsCuOQ-M,0x48761b29619e7eb9:0xe3438e2bb0a7f4ae,Co-Living Group,Serviced accommodation,Serviced accommodation,http://co-living.group/,,"83 Charlotte St., London W1T 4PR",London,W1T 4PR,United Kingdom of Great Britain and Northern Ireland,,,OPERATIONAL,"https://www.google.com/maps/place/Co-Living+Group/@51.520339799999995,-0.1368791,14z/data=!4m8!1m2!2m1!1sCo-Living+Group!3m4!1s0x48761b29619e7eb9:0xe3438e2bb0a7f4ae!8m2!3d51.520339799999995!4d-0.1368791",co-living London United Kingdom,,,,,true,B,Co-living,unknown,true,true,Co-living operator matches accommodation types served by PulseHub; Property count and operational scale unknown; Relevant accommodation type but limited evidence of operations
